[PAJ DeFreitas (ENG), 16.04, 83.83, 6.699, 0.97087]
[Wahab Riaz (PAK), 13.87, 86.4, 7.640, 2.24719]
[JR Murray (WI), 22.6, 72.98, 12.327, 9.09091]
[TG Southee (NZ), 12.75, 98.54, 4.829, 0.71429]
[R Ashwin (INDIA), 16.07, 86.98, 6.081, 0.90090]
[M Muralitharan (Asia/ICC/SL), 6.8, 77.56, 1.926, 0.00000]
[R Powell (WI), 23.92, 83.12, 19.706, 5.88235]
[LE Plunkett (ENG), 20.83, 102.7, 7.258, 1.12360]
[Abdul Qadir (PAK), 15.26, 75.5, 6.163, 0.00000]
[BMAJ Mendis (SL), 18.7, 82.7, 10.966, 1.72414]
[C de Grandhomme (NZ), 27.52, 107.28, 16.658, 7.89474]
[AM Blignaut (ZIM), 18.96, 106.28, 11.593, 9.25926]
[RJ Ratnayake (SL), 16.54, 86.8, 8.743, 0.00000]
[J Botha (Afr/SA), 19.03, 85.77, 7.808, 0.00000]
[LOB Cann (BMUDA), 26.81, 117.06, 22.692, 3.84615]
[AU Rashid (ENG), 18.96, 102.43, 5.939, 1.01010]
[SB Joshi (INDIA), 17.17, 89.43, 8.464, 1.44928]
[DAS Gunaratne (SL), 27.38, 79.41, 18.548, 3.22581]
[SL Malinga (SL), 6.83, 74.5, 2.509, 0.44248]
[CR Brathwaite (WI), 16.44, 91.04, 12.705, 2.27273]
[RJ Peterson (SA), 20.59, 80.81, 7.038, 1.26582]
[Mosaddek Hossain (BDESH), 27.45, 86.72, 15.686, 5.71429]
[AL Phehlukwayo (SA), 32.29, 90, 10.558, 1.92308]
[TJ Friend (ZIM), 16.11, 75.69, 10.745, 5.88235]
[SCJ Broad (ENG), 12.3, 74.61, 4.372, 0.00000]
[B Kumar (INDIA), 14.21, 74.82, 4.614, 0.87719]
[Naved-ul-Hasan (PAK), 15.87, 84.51, 7.081, 0.00000]
[Mudassar Bukhari (NL), 17.2, 76.9, 11.217, 4.34783]
[TAM Siriwardana (SL), 22.43, 98.28, 19.111, 11.11111]
[Dawlat Zadran (AFG), 17.68, 77.25, 6.256, 0.00000]
[WD Parnell (SA), 21.16, 78.39, 7.815, 1.53846]
[AR Nurse (WI), 19.3, 97.85, 9.296, 0.00000]
[JE Emburey (ENG), 14.31, 75.45, 8.213, 0.00000]
[GP Swann (ENG), 13.88, 90.41, 6.329, 0.00000]
[AC Cummins (CAN/WI), 13.5, 82.93, 6.395, 0.00000]
[AA Mulla (CAN), 20.08, 81, 20.083, 4.16667]
[SR Patel (ENG), 32.13, 93.23, 13.389, 2.77778]
[CD Wallace (SCOT), 20.95, 91.46, 17.214, 14.28571]
[DJ Reekers (NL), 25.31, 117.03, 25.316, 0.00000]
[S Lee (AUS), 17.66, 95.4, 10.600, 0.00000]
[Karim Sadiq (AFG), 23.75, 80.91, 19.792, 0.00000]
[MA Leask (SCOT), 21.54, 108.46, 13.941, 8.82353]
[AJ Bichel (AUS), 20.47, 78.5, 7.030, 1.49254]
[L Siaka (PNG), 18.84, 75.23, 18.840, 4.00000]
[H Patel (CAN), 21.27, 80.13, 20.348, 8.69565]
[MD Shanaka (SL), 26, 115.84, 21.273, 13.63636]
[CH Morris (SA), 20.3, 100.43, 11.119, 2.38095]
[ALF de Mel (SL), 14.56, 78.31, 8.175, 0.00000]
[C Sharma (INDIA), 24, 90.47, 7.015, 0.00000]
[PL Taylor (AUS), 19.86, 74.95, 5.265, 1.20482]
[CJ McDermott (AUS), 7.08, 87.8, 3.130, 0.00000]
[Shafiqullah (AFG), 22.63, 105.39, 17.917, 8.33333]
[AK Sharma (INDIA), 20.19, 90.4, 13.677, 9.67742]
[S Prasanna (SL), 12.38, 94.6, 10.525, 5.00000]
[SMA Priyanjan (SL), 23.33, 80.45, 18.261, 8.69565]
[AR Adams (NZ), 17.45, 100.47, 9.976, 0.00000]
[EA Brandes (ZIM), 13.03, 90.17, 6.847, 3.38983]
[ID Blackwell (ENG), 14.92, 86.66, 11.853, 2.94118]
[RG de Alwis (SL), 21.1, 78.32, 12.935, 6.45161]
[Sohail Tanvir (PAK), 13.75, 87.11, 6.435, 1.61290]
[Mohammad Naveed (UAE), 16.54, 122.91, 10.179, 0.00000]
[T Thushara (SL), 18.66, 92.45, 10.316, 2.63158]
[Mehidy Hasan Miraz (BDESH), 19.05, 76.5, 10.026, 2.63158]
[U Bhatti (CAN), 17.18, 73.68, 10.500, 0.00000]
[GF Lawson (AUS), 11.11, 75.6, 4.785, 0.00000]
[CC Lewis (ENG), 14.38, 81.48, 7.057, 0.00000]
[Mohammad Amir (PAK), 18.15, 81.75, 5.951, 3.27869]
[SP Narine (WI), 11, 82.31, 5.585, 0.00000]
[R Rampaul (WI), 12.48, 76.69, 3.935, 1.08696]
[Asif Ali (PAK), 27.76, 128.92, 20.056, 16.66667]
[Hazratullah Zazai (AFG), 22.56, 88.26, 22.563, 12.50000]
[WK McCallan (IRE), 20.05, 86.15, 9.256, 2.56410]
[AD Brown (ENG), 22.12, 82.9, 22.125, 6.25000]
[MA Starc (AUS), 12.42, 89.46, 4.094, 1.17647]
[RR Pant (INDIA), 26.61, 105.48, 23.067, 6.66667]
[Ashfaq Ahmed (UAE), 21.5, 88.88, 21.500, 12.50000]
[DNT Zoysa (SL), 13.19, 95.81, 3.611, 0.00000]
[CM Old (ENG), 18.77, 84.28, 10.563, 3.12500]
[NM Hauritz (AUS), 22.4, 96.27, 5.793, 1.72414]
[SS Pathirana (SL), 25.53, 86.68, 18.444, 5.55556]
[Adnan Mufti (UAE), 27.5, 80.68, 18.333, 5.55556]
[RP Snell (SA), 16.1, 97.57, 7.667, 4.76190]
[Anwar Ali (PAK), 29.18, 87.46, 14.591, 0.00000]
[HP Rinke (ZIM), 17.61, 83.86, 17.611, 16.66667]
[NAM McLean (WI), 12.07, 81.98, 6.978, 2.22222]
[BC Hollioake (ENG), 20.6, 81.1, 15.450, 10.00000]
[TK Musakanda (ZIM), 21.71, 79.58, 20.267, 6.66667]
[LE Bosman (Afr/SA), 25.08, 98.68, 21.500, 14.28571]
[CMW Read (ENG), 17.64, 73.17, 8.333, 0.00000]
[PA Nixon (ENG), 21.21, 85.59, 15.632, 0.00000]
[DR Tuffey (NZ), 9.51, 79.3, 3.138, 0.00000]
[SE Bond (NZ), 16.22, 76.04, 3.561, 0.00000]
[P Kumar (INDIA), 13.9, 88.21, 4.294, 1.47059]
[SM Sharif (SCOT), 17.17, 74.11, 6.636, 0.00000]
[Tanwir Afzal (HKG), 18.25, 114.5, 14.600, 5.00000]
[RN Lewis (WI), 18.18, 79.29, 10.393, 0.00000]
[DA Reeve (ENG), 24.25, 74.8, 10.034, 0.00000]
[CS Pandit (INDIA), 20.71, 72.5, 8.056, 0.00000]
[SMSM Senanayake (SL), 13.18, 93.24, 5.918, 0.00000]
[JN Gillespie (AUS), 12.56, 78.53, 2.979, 0.00000]
[NO Miller (WI), 20.28, 79.1, 5.680, 2.00000]
[MA Holding (WI), 9.09, 74.8, 2.765, 1.96078]
[Hasan Ali (PAK), 14, 113.36, 5.283, 3.77358]
[S Randiv (SL), 17.5, 73.29, 9.032, 3.22581]
[CL King (WI), 23.33, 104.86, 15.556, 5.55556]
[DJ Willey (ENG), 18.6, 82.3, 6.065, 2.17391]
[JE Taylor (WI), 8.42, 86.06, 3.089, 0.00000]
[DT Christian (AUS), 21, 88.92, 14.368, 0.00000]
[SW Billings (ENG), 22.58, 90.93, 18.067, 13.33333]
[JW Hastings (AUS), 27.1, 99.26, 9.345, 3.44828]
[M Morkel (Afr/SA), 9.24, 75.7, 2.291, 0.00000]
[JM Vince (ENG), 24.09, 88.62, 20.385, 7.69231]
[Mohammad Saifuddin (BDESH), 29.11, 81.36, 13.100, 10.00000]
[K Rabada (SA), 16.18, 77.77, 3.453, 0.00000]
[N Vanua (PNG), 14.94, 87.88, 11.043, 0.00000]
[NM Coulter-Nile (AUS), 16.8, 96.18, 7.875, 3.12500]
[H Klaasen (SA), 22.81, 86.25, 17.929, 7.14286]
[AD Mascarenhas (ENG), 22.27, 95.33, 12.250, 5.00000]
[SM Davies (ENG), 30.5, 105.62, 30.500, 12.50000]
[GD Drummond (SCOT), 18.46, 91.6, 8.000, 0.00000]
[DK Lillee (AUS), 9.23, 75, 3.810, 0.00000]
[Amjad Javed (UAE), 19.91, 89.51, 15.933, 6.66667]
[GJ Hopkins (NZ), 14.75, 75.88, 9.440, 0.00000]
[LM Jongwe (ZIM), 14.75, 77.88, 10.727, 0.00000]
[P Mustard (ENG), 23.3, 92.46, 23.300, 10.00000]
[STR Binny (INDIA), 28.75, 93.49, 16.429, 7.14286]
[SR Thompson (IRE), 16.28, 90.83, 11.400, 0.00000]
[BP Julian (AUS), 13.17, 89.6, 8.960, 0.00000]
[V Shankar (INDIA), 31.85, 90.65, 18.583, 0.00000]
[FA Rose (WI), 12.05, 81.88, 8.037, 0.00000]
[EO Simons (SA), 15.5, 73.55, 9.435, 0.00000]
[V Dahiya (INDIA), 16.61, 80.89, 11.368, 5.26316]
[MJ Henry (NZ), 15.07, 100, 4.058, 0.00000]
[KS Lokuarachchi (SL), 14, 80.15, 10.000, 4.76190]
[Tahir Naqqash (PAK), 15, 86.77, 5.250, 2.50000]
[APE Knott (ENG), 20, 80.97, 10.000, 5.00000]
[Mohammad Nawaz (3) (PAK), 22.11, 93.42, 13.267, 6.66667]
[MR Swart (NL), 19.7, 72.42, 16.417, 8.33333]
[AP Devcich (NZ), 17.72, 77.07, 16.250, 8.33333]
[ASA Perera (SL), 17.72, 75.87, 9.750, 5.00000]
[C Pringle (NZ), 8.77, 75.39, 3.016, 0.00000]
[CJ Smith (BMUDA), 16, 78.36, 16.000, 8.33333]
[EAE Baptiste (WI), 15.33, 76.34, 4.279, 0.00000]
[Sohag Gazi (BDESH), 15.33, 86.38, 9.200, 0.00000]
[SJ Benn (WI), 7.91, 75.83, 3.872, 0.00000]
[AR Patel (INDIA), 12.92, 95.26, 4.763, 0.00000]
[SB Bangar (INDIA), 13.84, 75.31, 12.000, 6.66667]
[TK Curran (ENG), 44.5, 107.22, 10.471, 0.00000]
[GC Dyer (AUS), 15.81, 76.65, 7.565, 0.00000]
[SB Doull (NZ), 12.28, 91.48, 4.095, 0.00000]
[BN Cooper (NL), 28.5, 92.93, 21.375, 12.50000]
[I Udana (SL), 17.1, 94.47, 11.400, 6.66667]
[PS de Villiers (SA), 8.09, 77.98, 2.048, 0.00000]
[SW Masakadza (ZIM), 21.25, 96.04, 10.625, 0.00000]
[CJ Jordan (ENG), 12.07, 89.89, 5.452, 0.00000]
[AF Milne (NZ), 16.8, 101.81, 4.200, 0.00000]
[Faheem Ashraf (PAK), 12.46, 83.07, 7.043, 0.00000]
[KMA Paul (WI), 20.12, 82.98, 10.063, 0.00000]
[E Schiferli (NL), 10.06, 73.85, 5.367, 0.00000]
[JL Langer (AUS), 32, 88.88, 20.000, 0.00000]
[K Weeraratne (SL), 20, 90.39, 10.667, 0.00000]
[AC Bedade (INDIA), 22.57, 86.33, 12.154, 7.69231]
[DAJ Bracewell (NZ), 15.8, 73.83, 8.316, 5.26316]
[TA Boult (NZ), 9.62, 73.68, 1.730, 0.00000]
[GJ Cosier (AUS), 30.8, 92.77, 17.111, 11.11111]
[AM Ellis (NZ), 14, 83.69, 10.267, 0.00000]
[Mohammad Hussain (PAK), 30.8, 113.23, 11.000, 0.00000]
[RML Taylor (SCOT), 14, 89.53, 10.267, 0.00000]
[C Zhuwao (ZIM), 17.11, 116.66, 17.111, 0.00000]
[AN Ranasinghe (SL), 21.85, 104.08, 17.000, 11.11111]
[MDK Perera (SL), 12.66, 76.38, 11.692, 0.00000]
[AR Khurasiya (INDIA), 13.54, 79.25, 12.417, 8.33333]
[AC Agar (AUS), 20.57, 86.74, 16.000, 0.00000]
[LN Onyango (KENYA), 13.09, 76.59, 4.966, 0.00000]
[D Langford-Smith (IRE), 15.77, 106.76, 6.455, 0.00000]
[MB Loye (ENG), 20.28, 77.17, 20.286, 0.00000]
[OD Gibson (WI), 14.1, 102.17, 9.400, 6.66667]
[AF Buurman (NL), 15.55, 78.21, 8.235, 0.00000]
[MV Fleming (ENG), 15.44, 101.45, 12.636, 0.00000]
[KH MacLeay (AUS), 12.63, 81.76, 8.688, 0.00000]
[S Samarawickrama (SL), 19.71, 83.63, 19.714, 14.28571]
[Mohammed Shami (INDIA), 7.55, 82.92, 1.863, 0.00000]
[D Pretorius (SA), 15, 93.1, 6.136, 4.54545]
[RK Chauhan (INDIA), 10.15, 77.19, 3.771, 0.00000]
[KTGD Prasad (SL), 21.5, 88.35, 5.375, 0.00000]
[A Nel (SA), 12.7, 76.5, 1.608, 0.00000]
[Yasir Shah (PAK), 18.14, 85.23, 5.080, 0.00000]
[MC Sorensen (IRE), 20.83, 80.64, 9.615, 0.00000]
[AIC Dodemaide (AUS), 13.77, 77.98, 5.167, 0.00000]
[M van Jaarsveld (SA), 20.66, 73.37, 11.273, 0.00000]
[Ziaur Rahman (BDESH), 11.27, 112.72, 9.538, 0.00000]
[RL Bhudia (KENYA), 24.4, 98.38, 24.400, 0.00000]
[L Balaji (INDIA), 12, 78.94, 4.000, 0.00000]
[V Yadav (INDIA), 11.8, 101.72, 6.211, 0.00000]
[MR Adair (IRE), 19.5, 115.84, 13.000, 0.00000]
[PWH de Silva (SL), 14.37, 103.6, 9.583, 0.00000]
[GR Dilley (ENG), 11.4, 85.71, 3.167, 0.00000]
[MO Jones (BMUDA), 11.3, 75.83, 9.417, 0.00000]
[Naved Anjum (PAK), 12.55, 73.37, 8.692, 0.00000]
[JN Frylinck (NAM), 37.33, 115.46, 22.400, 20.00000]
[Haseeb Amjad (HKG), 22.4, 131.76, 16.000, 0.00000]
[Hasan Jamil (PAK), 22.2, 92.5, 18.500, 0.00000]
[MJ McClenaghan (NZ), 27, 78.26, 2.250, 0.00000]
[AS Joseph (WI), 26.25, 83.33, 4.773, 0.00000]
[RK Kleinveldt (SA), 15, 84.67, 10.500, 0.00000]
[BP Nash (WI), 26, 73.75, 11.556, 0.00000]
[JW Wilson (NZ), 20.6, 91.96, 17.167, 0.00000]
[D Wiese (SA), 20.4, 88.69, 17.000, 0.00000]
[GB Troup (NZ), 25.25, 72.14, 4.591, 0.00000]
[MG Hughes (AUS), 11.11, 74.62, 3.030, 0.00000]
[NMK Smith (ENG), 20, 75.75, 14.286, 0.00000]
[Irfan Ahmed (HKG), 16.5, 79.2, 16.500, 0.00000]
[GJ Crocker (ZIM), 24.5, 93.33, 16.333, 16.66667]
[MP Bicknell (ENG), 24, 92.3, 13.714, 0.00000]
[RE van der Merwe (NL/SA), 19.2, 101.05, 6.400, 6.66667]
[PC de Silva (SL), 15.66, 83.92, 13.429, 0.00000]
[LJ Tucker (IRE), 23.5, 91.26, 18.800, 20.00000]
[Kabir Ali (ENG), 15.5, 86.11, 6.643, 0.00000]
[MR Gillespie (NZ), 15.5, 78.81, 2.906, 0.00000]
[A Nao (PNG), 45, 108.43, 6.923, 0.00000]
[FA Allen (WI), 12.71, 88.11, 7.417, 8.33333]
[Bilawal Bhatti (PAK), 14.83, 118.66, 8.900, 0.00000]
[JJ van der Wath (SA), 14.83, 127.14, 8.900, 0.00000]
[K Jethi (CAN), 43.5, 110.12, 29.000, 0.00000]
[RM Ellison (ENG), 10.75, 78.18, 6.143, 0.00000]
[BV Vitori (ZIM), 7.81, 95.55, 3.583, 0.00000]
[PJC Hoffmann (SCOT), 7.72, 123.18, 4.722, 0.00000]
[KAD Hurdle (BMUDA), 10.62, 84.15, 4.474, 0.00000]
[SI Mahmood (ENG), 7.72, 84.15, 3.269, 0.00000]
[LHD Dilhara (SL), 9.22, 77.57, 9.222, 0.00000]
[DJM Short (AUS), 27.66, 83.83, 20.750, 0.00000]
[C Hemraj (WI), 13.66, 83.67, 13.667, 0.00000]
[Mahbubul Alam (BDESH), 40.5, 114.08, 16.200, 20.00000]
[JNT Vare (PNG), 10.12, 73.63, 9.000, 0.00000]
[Aftab Alam (AFG), 11.42, 74.76, 2.963, 0.00000]
[G Goudie (SCOT), 10, 80.8, 5.000, 0.00000]
[TD Astle (NZ), 26.33, 102.59, 8.778, 0.00000]
[NM Lyon (AUS), 19.25, 92.77, 2.655, 0.00000]
[SS Cottrell (WI), 10.85, 73.78, 2.533, 0.00000]
[IG Holland (USA), 19, 82.6, 19.000, 0.00000]
[CA Lynn (AUS), 18.75, 84.26, 18.750, 0.00000]
[KDK Vithanage (SL), 15, 83.33, 12.500, 0.00000]
[MS Kasprowicz (AUS), 18.5, 83.14, 1.721, 0.00000]
[PWA Mulder (SA), 14.8, 83.14, 7.400, 0.00000]
[R Telemachus (SA), 6.08, 77.65, 1.973, 0.00000]
[TG Hogan (AUS), 9, 75.78, 4.500, 0.00000]
[SA Edwards (NL), 35.5, 87.65, 17.750, 0.00000]
[EH Hutchinson (USA), 35.5, 144.89, 17.750, 0.00000]
[SR Clark (AUS), 13.8, 78.4, 1.769, 0.00000]
[AC Dawson (SA), 23, 102.98, 3.632, 0.00000]
[Mujeeb Ur Rahman (AFG), 6.27, 87.34, 1.725, 0.00000]
[TP Visee (NL), 34.5, 123.21, 34.500, 0.00000]
[Iftikhar Ahmed (PAK), 34, 93.15, 17.000, 0.00000]
[JA Richardson (AUS), 13.6, 80.95, 5.667, 0.00000]
[IS Sodhi (NZ), 6.09, 76.13, 2.161, 0.00000]
[KCG Benjamin (WI), 10.83, 81.25, 2.500, 0.00000]
[VA Holder (WI), 12.8, 75.29, 5.333, 0.00000]
[Taijul Islam (BDESH), 21, 81.81, 10.500, 0.00000]
[DE Budge (SCOT), 20.66, 88.57, 20.667, 0.00000]
[JB Reva (PNG), 10.33, 74.69, 6.889, 0.00000]
[Dolar Mahmud (BDESH), 15.25, 138.63, 8.714, 0.00000]
[DR Parry (WI), 15.25, 79.22, 10.167, 0.00000]
[L Sreekumar (UAE), 15.25, 83.56, 15.250, 0.00000]
[RM West (IRE), 30.5, 148.78, 6.100, 0.00000]
[ST Clarke (WI), 10, 103.44, 6.000, 0.00000]
[Humayun Farhat (PAK), 20, 107.14, 12.000, 0.00000]
[MBS Jonkman (NL), 11.8, 74.68, 3.688, 0.00000]
[Saqlain Haider (UAE), 14.5, 75.32, 11.600, 0.00000]
[BM Wheeler (NZ), 0, 123.4, 9.667, 0.00000]
[KD Boyce (WI), 14.25, 74.02, 7.125, 0.00000]
[AJ Tye (AUS), 14.25, 118.75, 8.143, 0.00000]
[V Aravind (UAE), 18.66, 76.71, 18.667, 0.00000]
[Sohail Fazal (PAK), 28, 94.91, 28.000, 0.00000]
[MA Wood (ENG), 8, 88.88, 1.098, 0.00000]
[J Kila (PNG), 13.5, 85.71, 9.000, 0.00000]
[RG Samuels (WI), 18, 85.71, 6.750, 0.00000]
[BCJ Cutting (AUS), 26.5, 79.1, 13.250, 0.00000]
[JS Malhotra (USA), 10.4, 73.23, 10.400, 0.00000]
[B Mavuta (ZIM), 13, 110.63, 7.429, 0.00000]
[CS Cowdrey (ENG), 25.5, 110.86, 17.000, 0.00000]
[A Mithun (INDIA), 17, 92.72, 10.200, 0.00000]
[KW Richardson (AUS), 10.2, 91.07, 2.318, 0.00000]
[DE Bollinger (AUS), 8.33, 92.59, 1.282, 0.00000]
[J Lewis (ENG), 8.33, 79.36, 3.846, 0.00000]
[ST Banerjee (INDIA), 24.5, 116.66, 8.167, 0.00000]
[DB Close (ENG), 16.33, 98, 16.333, 0.00000]
[WW Daniel (WI), 49, 87.5, 2.722, 0.00000]
[CK Hooper (CAN), 16.33, 81.66, 9.800, 0.00000]
[GK Robertson (NZ), 8.16, 102.08, 4.900, 0.00000]
[SS Tiwary (INDIA), 0, 87.5, 16.333, 0.00000]
[RJ Harris (AUS), 8, 100, 2.286, 0.00000]
[MW Pringle (SA), 9.6, 85.71, 2.824, 0.00000]
[Zafar Iqbal (PAK), 8, 77.41, 6.000, 0.00000]
[TB Sole (SCOT), 7.66, 106.97, 4.600, 0.00000]
[GR Robertson (AUS), 15, 81.81, 3.462, 0.00000]
[RH Poonawala (UAE), 22, 78.57, 22.000, 0.00000]
[MJ Fourie (IRE), 21, 82.35, 6.000, 0.00000]
[GJ Gilmour (AUS), 42, 107.69, 8.400, 0.00000]
[WP Saha (INDIA), 13.66, 73.21, 4.556, 0.00000]
[Bilal Asif (PAK), 13.33, 81.63, 13.333, 0.00000]
[TBA May (AUS), 9.75, 75, 0.830, 0.00000]
[SN Thakur (INDIA), 39, 177.27, 5.571, 0.00000]
[JT Ball (ENG), 9.5, 77.55, 2.111, 0.00000]
[N M'shangwe (ZIM), 7.6, 84.44, 6.333, 0.00000]
[CAH Stevenson (USA), 12.66, 86.36, 9.500, 0.00000]
[TS Kamunhukamwe (ZIM), 12.33, 74, 12.333, 0.00000]
[TS Roland-Jones (ENG), 0, 100, 37.000, 0.00000]
[Joginder Sharma (INDIA), 35, 116.66, 8.750, 0.00000]
[AR Tait (NZ), 11.66, 109.37, 7.000, 0.00000]
[SD Udal (ENG), 11.66, 76.08, 3.182, 0.00000]
[Zulfiqar Babar (PAK), 17.5, 87.5, 7.000, 0.00000]
[SA Ankola (INDIA), 3.77, 80.95, 1.700, 0.00000]
[Atiq-uz-Zaman (PAK), 17, 94.44, 11.333, 0.00000]
[Fayyaz Butt (OMAN), 16.5, 78.57, 6.600, 0.00000]
[RR Kulkarni (INDIA), 16.5, 84.61, 3.300, 0.00000]
